date,year,month,quarter,day_of_week,is_weekend,is_holiday,covers,gross_revenue,cogs,gross_profit,labour_cost,fixed_ops_cost,operating_profit,gp_margin_pct
2017-09-26,2017,9,3,Tue,False,False,33,1376.0,439.96,936.04,801.22,160.57,-25.75,68.0
2017-09-27,2017,9,3,Wed,False,False,32,1767.5,561.45,1206.05,801.22,165.17,239.66,68.2
2017-09-28,2017,9,3,Thu,False,False,35,1603.5,516.3,1087.2,801.22,170.89,115.09,67.8
2017-09-29,2017,9,3,Fri,False,False,44,2369.5,742.5,1627.0,801.22,165.94,659.84,68.7
2017-09-30,2017,9,3,Sat,True,False,75,3266.0,1030.53,2235.47,853.86,174.07,1207.54,68.4
2017-10-01,2017,10,4,Sun,True,False,71,2808.0,880.8,1927.2,853.86,168.96,904.38,68.6
2017-10-02,2017,10,4,Mon,False,False,27,1143.0,368.64,774.36,788.08,164.68,-178.4,67.7
2017-10-03,2017,10,4,Tue,False,False,28,1420.5,440.07,980.43,788.08,158.62,33.73,69.0
2017-10-04,2017,10,4,Wed,False,False,32,1466.0,469.79,996.21,801.22,160.86,34.13,68.0
2017-10-05,2017,10,4,Thu,False,False,27,1058.0,337.48,720.52,788.08,174.09,-241.65,68.1
2017-10-06,2017,10,4,Fri,False,False,45,1490.5,473.58,1016.92,801.22,169.72,45.98,68.2
2017-10-07,2017,10,4,Sat,True,False,76,2908.5,915.59,1992.91,853.86,172.27,966.78,68.5
2017-10-08,2017,10,4,Sun,True,False,67,2539.0,779.57,1759.43,853.86,173.02,732.55,69.3
2017-10-09,2017,10,4,Mon,False,False,30,1441.0,456.49,984.51,801.22,159.93,23.36,68.3
2017-10-10,2017,10,4,Tue,False,False,26,1241.5,383.21,858.29,788.08,163.66,-93.45,69.1
2017-10-11,2017,10,4,Wed,False,False,30,1546.0,491.36,1054.64,801.22,158.48,94.94,68.2
2017-10-12,2017,10,4,Thu,False,False,36,1525.0,480.94,1044.06,801.22,159.89,82.95,68.5
2017-10-13,2017,10,4,Fri,False,False,30,1082.0,339.32,742.68,801.22,172.52,-231.06,68.6
2017-10-14,2017,10,4,Sat,True,False,69,3304.0,1060.54,2243.46,853.86,172.59,1217.01,67.9
2017-10-15,2017,10,4,Sun,True,False,59,2799.5,885.78,1913.72,853.86,166.3,893.56,68.4
2017-10-16,2017,10,4,Mon,False,False,30,1504.0,474.12,1029.88,801.22,167.16,61.5,68.5
2017-10-17,2017,10,4,Tue,False,False,31,1295.5,413.58,881.92,801.22,159.16,-78.46,68.1
2017-10-18,2017,10,4,Wed,False,False,29,1372.0,434.23,937.77,788.08,164.82,-15.13,68.4
2017-10-19,2017,10,4,Thu,False,False,42,1737.0,528.19,1208.81,801.22,164.51,243.08,69.6
2017-10-20,2017,10,4,Fri,False,False,50,2430.0,764.17,1665.83,801.22,169.14,695.47,68.6
2017-10-21,2017,10,4,Sat,True,False,84,4107.0,1335.83,2771.17,853.86,177.02,1740.29,67.5
2017-10-22,2017,10,4,Sun,True,False,68,3123.0,999.45,2123.55,853.86,180.67,1089.02,68.0
2017-10-23,2017,10,4,Mon,False,False,30,1136.0,366.08,769.92,801.22,160.67,-191.97,67.8
2017-10-24,2017,10,4,Tue,False,False,27,1082.5,329.53,752.97,788.08,151.0,-186.11,69.6
2017-10-25,2017,10,4,Wed,False,False,33,1089.0,352.22,736.78,801.22,163.28,-227.72,67.7
2017-10-26,2017,10,4,Thu,False,False,30,1025.0,323.83,701.17,801.22,164.25,-264.3,68.4
2017-10-27,2017,10,4,Fri,False,False,41,1598.5,490.4,1108.1,801.22,163.14,143.74,69.3
2017-10-28,2017,10,4,Sat,True,False,65,2525.0,783.03,1741.97,853.86,173.82,714.29,69.0
2017-10-29,2017,10,4,Sun,True,False,60,3332.5,1049.14,2283.36,853.86,181.33,1248.17,68.5
2017-10-30,2017,10,4,Mon,False,False,26,1340.0,419.7,920.3,788.08,172.74,-40.52,68.7
2017-10-31,2017,10,4,Tue,False,False,29,1236.5,385.87,850.63,788.08,170.31,-107.76,68.8
2017-11-01,2017,11,4,Wed,False,False,29,1331.5,433.76,897.74,788.08,163.5,-53.84,67.4
2017-11-02,2017,11,4,Thu,False,False,31,1583.5,501.68,1081.82,801.22,160.88,119.72,68.3
2017-11-03,2017,11,4,Fri,False,False,36,1633.5,514.52,1118.98,801.22,167.81,149.95,68.5
2017-11-04,2017,11,4,Sat,True,False,67,3100.5,989.88,2110.62,853.86,171.46,1085.3,68.1
2017-11-05,2017,11,4,Sun,True,False,73,3333.5,1048.98,2284.52,853.86,167.13,1263.53,68.5
2017-11-06,2017,11,4,Mon,False,False,25,1045.0,333.04,711.96,788.08,162.38,-238.5,68.1
2017-11-07,2017,11,4,Tue,False,False,27,1168.5,358.8,809.7,788.08,158.15,-136.53,69.3
2017-11-08,2017,11,4,Wed,False,False,27,1082.5,349.09,733.41,788.08,162.51,-217.18,67.8
2017-11-09,2017,11,4,Thu,False,False,36,1659.0,519.49,1139.51,801.22,167.76,170.53,68.7
2017-11-10,2017,11,4,Fri,False,False,42,2034.5,646.72,1387.78,801.22,159.71,426.85,68.2
2017-11-11,2017,11,4,Sat,True,False,66,3039.5,969.44,2070.06,853.86,171.98,1044.22,68.1
2017-11-12,2017,11,4,Sun,True,False,55,2431.5,779.23,1652.27,853.86,169.38,629.03,68.0
2017-11-13,2017,11,4,Mon,False,False,30,1196.5,370.62,825.88,801.22,162.33,-137.67,69.0
2017-11-14,2017,11,4,Tue,False,False,28,1176.5,362.82,813.68,788.08,166.65,-141.05,69.2
2017-11-15,2017,11,4,Wed,False,False,25,882.0,273.09,608.91,788.08,165.33,-344.5,69.0
2017-11-16,2017,11,4,Thu,False,False,30,1543.0,496.21,1046.79,801.22,169.38,76.19,67.8
2017-11-17,2017,11,4,Fri,False,False,45,2506.0,767.43,1738.57,801.22,168.76,768.59,69.4
2017-11-18,2017,11,4,Sat,True,False,62,2728.5,851.73,1876.77,853.86,172.44,850.47,68.8
2017-11-19,2017,11,4,Sun,True,False,68,3200.0,998.05,2201.95,853.86,168.72,1179.37,68.8
2017-11-20,2017,11,4,Mon,False,False,29,1282.0,412.08,869.92,788.08,162.32,-80.48,67.9
2017-11-21,2017,11,4,Tue,False,False,27,1137.0,373.29,763.71,788.08,165.73,-190.1,67.2
2017-11-22,2017,11,4,Wed,False,False,31,1206.0,381.2,824.8,801.22,164.19,-140.61,68.4
2017-11-23,2017,11,4,Thu,False,True,38,1926.5,609.8,1316.7,801.22,164.03,351.45,68.3
2017-11-24,2017,11,4,Fri,False,False,38,1949.5,614.53,1334.97,801.22,163.59,370.16,68.5
2017-11-25,2017,11,4,Sat,True,False,67,2892.0,900.66,1991.34,853.86,165.92,971.56,68.9
2017-11-26,2017,11,4,Sun,True,False,69,2666.0,835.92,1830.08,853.86,166.83,809.39,68.6
2017-11-27,2017,11,4,Mon,False,False,29,1359.5,440.57,918.93,788.08,166.76,-35.91,67.6
2017-11-28,2017,11,4,Tue,False,False,31,1268.0,397.97,870.03,801.22,166.54,-97.73,68.6
2017-11-29,2017,11,4,Wed,False,False,25,1085.0,347.19,737.81,788.08,159.27,-209.54,68.0
2017-11-30,2017,11,4,Thu,False,False,30,1138.5,350.78,787.72,801.22,159.8,-173.3,69.2
2017-12-01,2017,12,4,Fri,False,False,46,1687.5,537.86,1149.64,801.22,167.57,180.85,68.1
2017-12-02,2017,12,4,Sat,True,False,65,2461.0,756.17,1704.83,853.86,169.47,681.5,69.3
2017-12-03,2017,12,4,Sun,True,False,49,1896.0,590.9,1305.1,853.86,175.15,276.09,68.8
2017-12-04,2017,12,4,Mon,False,False,26,1193.5,374.29,819.21,788.08,168.9,-137.77,68.6
2017-12-05,2017,12,4,Tue,False,False,31,1327.0,420.52,906.48,801.22,161.28,-56.02,68.3
2017-12-06,2017,12,4,Wed,False,False,33,1445.0,453.87,991.13,801.22,169.34,20.57,68.6
2017-12-07,2017,12,4,Thu,False,False,26,945.0,292.13,652.87,788.08,159.61,-294.82,69.1
2017-12-08,2017,12,4,Fri,False,False,49,2167.0,676.55,1490.45,801.22,170.32,518.91,68.8
2017-12-09,2017,12,4,Sat,True,False,59,2975.0,915.37,2059.63,853.86,164.04,1041.73,69.2
2017-12-10,2017,12,4,Sun,True,False,70,2999.0,935.67,2063.33,853.86,182.06,1027.41,68.8
2017-12-11,2017,12,4,Mon,False,False,37,1720.0,560.81,1159.19,801.22,167.47,190.5,67.4
2017-12-12,2017,12,4,Tue,False,False,36,2082.5,663.4,1419.1,801.22,165.5,452.38,68.1
2017-12-13,2017,12,4,Wed,False,False,36,1425.5,445.95,979.55,801.22,157.54,20.79,68.7
2017-12-14,2017,12,4,Thu,False,False,36,1464.0,458.42,1005.58,801.22,161.93,42.43,68.7
2017-12-15,2017,12,4,Fri,False,False,51,2287.5,722.89,1564.61,801.22,169.24,594.15,68.4
2017-12-16,2017,12,4,Sat,True,False,71,3783.5,1188.17,2595.33,853.86,175.25,1566.22,68.6
2017-12-17,2017,12,4,Sun,True,False,62,2956.5,914.79,2041.71,853.86,175.01,1012.84,69.1
2017-12-18,2017,12,4,Mon,False,False,34,2007.0,619.34,1387.66,801.22,170.91,415.53,69.1
2017-12-19,2017,12,4,Tue,False,False,28,1118.5,353.92,764.58,788.08,153.79,-177.29,68.4
2017-12-20,2017,12,4,Wed,False,False,34,1440.5,461.59,978.91,801.22,176.62,1.07,68.0
2017-12-21,2017,12,4,Thu,False,False,41,1971.5,611.32,1360.18,801.22,169.59,389.37,69.0
2017-12-22,2017,12,4,Fri,False,False,40,1579.0,484.73,1094.27,801.22,169.2,123.85,69.3
2017-12-23,2017,12,4,Sat,True,False,80,3936.0,1260.65,2675.35,853.86,165.93,1655.56,68.0
2017-12-24,2017,12,4,Sun,True,True,86,4254.0,1343.34,2910.66,853.86,171.55,1885.25,68.4
2017-12-25,2017,12,4,Mon,False,True,44,1989.5,628.73,1360.77,801.22,166.64,392.91,68.4
2017-12-26,2017,12,4,Tue,False,False,31,1336.5,416.34,920.16,801.22,163.72,-44.78,68.8
2017-12-27,2017,12,4,Wed,False,False,31,1358.5,422.31,936.19,801.22,158.08,-23.11,68.9
2017-12-28,2017,12,4,Thu,False,False,41,1745.0,545.7,1199.3,801.22,157.85,240.23,68.7
2017-12-29,2017,12,4,Fri,False,False,42,2144.0,683.89,1460.11,801.22,168.57,490.32,68.1
2017-12-30,2017,12,4,Sat,True,False,73,3356.0,1044.06,2311.94,853.86,168.89,1289.19,68.9
2017-12-31,2017,12,4,Sun,True,True,103,4352.0,1387.54,2964.46,853.86,175.17,1935.43,68.1
2018-01-01,2018,1,1,Mon,False,True,41,1896.5,615.67,1280.83,821.25,161.3,298.28,67.5
2018-01-02,2018,1,1,Tue,False,False,28,1014.5,314.97,699.53,807.79,164.89,-273.15,69.0
2018-01-03,2018,1,1,Wed,False,False,33,1714.0,534.75,1179.25,821.25,167.06,190.94,68.8
2018-01-04,2018,1,1,Thu,False,False,37,1506.0,473.64,1032.36,821.25,158.76,52.35,68.5
2018-01-05,2018,1,1,Fri,False,False,42,2248.5,713.79,1534.71,821.25,169.25,544.21,68.3
2018-01-06,2018,1,1,Sat,True,False,62,2818.5,891.84,1926.66,875.21,175.9,875.55,68.4
2018-01-07,2018,1,1,Sun,True,False,66,3053.0,970.41,2082.59,875.21,178.31,1029.07,68.2
2018-01-08,2018,1,1,Mon,False,False,30,1259.5,394.46,865.04,821.25,165.05,-121.26,68.7
2018-01-09,2018,1,1,Tue,False,False,23,889.5,275.06,614.44,807.79,157.26,-350.61,69.1
2018-01-10,2018,1,1,Wed,False,False,28,1408.0,445.88,962.12,807.79,163.06,-8.73,68.3
2018-01-11,2018,1,1,Thu,False,False,37,1502.5,482.31,1020.19,821.25,166.99,31.95,67.9
2018-01-12,2018,1,1,Fri,False,False,50,2341.5,733.67,1607.83,821.25,170.07,616.51,68.7
2018-01-13,2018,1,1,Sat,True,False,79,3440.5,1080.59,2359.91,875.21,164.49,1320.21,68.6
2018-01-14,2018,1,1,Sun,True,False,64,2774.0,863.0,1911.0,875.21,179.36,856.43,68.9
2018-01-15,2018,1,1,Mon,False,False,25,1057.5,326.35,731.15,870.29,160.34,-299.48,69.1
2018-01-16,2018,1,1,Tue,False,False,30,1414.5,453.2,961.3,896.25,173.53,-108.48,68.0
2018-01-17,2018,1,1,Wed,False,False,25,1133.0,352.75,780.25,870.29,162.76,-252.8,68.9
2018-01-18,2018,1,1,Thu,False,False,34,1358.5,419.94,938.56,896.25,157.93,-115.62,69.1
2018-01-19,2018,1,1,Fri,False,False,41,1754.0,559.3,1194.7,896.25,167.27,131.18,68.1
2018-01-20,2018,1,1,Sat,True,False,65,2796.5,867.16,1929.34,962.71,166.07,800.56,69.0
2018-01-21,2018,1,1,Sun,True,False,64,2646.0,802.08,1843.92,962.71,180.23,700.98,69.7
2018-01-22,2018,1,1,Mon,False,False,29,1252.5,386.19,866.31,870.29,164.93,-168.91,69.2
2018-01-23,2018,1,1,Tue,False,False,25,1329.0,415.48,913.52,870.29,161.28,-118.05,68.7
2018-01-24,2018,1,1,Wed,False,False,34,1902.0,606.05,1295.95,896.25,165.57,234.13,68.1
2018-01-25,2018,1,1,Thu,False,False,30,1159.0,361.82,797.18,896.25,157.51,-256.58,68.8
2018-01-26,2018,1,1,Fri,False,False,41,1975.0,609.45,1365.55,896.25,161.15,308.15,69.1
2018-01-27,2018,1,1,Sat,True,False,70,3862.5,1217.14,2645.36,962.71,175.7,1506.95,68.5
2018-01-28,2018,1,1,Sun,True,False,58,2434.5,752.42,1682.08,962.71,168.32,551.05,69.1
2018-01-29,2018,1,1,Mon,False,False,30,1728.5,544.95,1183.55,896.25,163.75,123.55,68.5
2018-01-30,2018,1,1,Tue,False,False,25,1179.0,374.98,804.02,870.29,159.4,-225.67,68.2
2018-01-31,2018,1,1,Wed,False,False,26,1218.0,380.74,837.26,870.29,161.37,-194.4,68.7
2018-02-01,2018,2,1,Thu,False,False,35,1298.0,410.48,887.52,896.25,165.24,-173.97,68.4
2018-02-02,2018,2,1,Fri,False,False,46,1953.5,602.16,1351.34,896.25,173.68,281.41,69.2
2018-02-03,2018,2,1,Sat,True,False,76,4228.0,1321.35,2906.65,962.71,170.51,1773.43,68.7
2018-02-04,2018,2,1,Sun,True,False,70,3066.5,950.62,2115.88,962.71,176.52,976.65,69.0
2018-02-05,2018,2,1,Mon,False,False,33,1806.0,553.49,1252.51,896.25,169.61,186.65,69.4
2018-02-06,2018,2,1,Tue,False,False,32,1654.0,509.38,1144.62,896.25,160.22,88.15,69.2
2018-02-07,2018,2,1,Wed,False,False,32,1485.0,466.8,1018.2,896.25,166.43,-44.48,68.6
2018-02-08,2018,2,1,Thu,False,False,40,1690.5,532.62,1157.88,896.25,162.61,99.02,68.5
2018-02-09,2018,2,1,Fri,False,False,41,1725.0,537.68,1187.32,896.25,166.45,124.62,68.8
2018-02-10,2018,2,1,Sat,True,False,75,3289.5,1029.52,2259.98,962.71,169.15,1128.12,68.7
2018-02-11,2018,2,1,Sun,True,False,69,2628.0,811.28,1816.72,962.71,173.32,680.69,69.1
2018-02-12,2018,2,1,Mon,False,False,32,1160.5,352.58,807.92,896.25,152.78,-241.11,69.6
2018-02-13,2018,2,1,Tue,False,False,30,1335.5,444.94,890.56,896.25,160.36,-166.05,66.7
2018-02-14,2018,2,1,Wed,False,True,31,1345.5,422.38,923.12,896.25,168.39,-141.52,68.6
2018-02-15,2018,2,1,Thu,False,False,34,2007.5,634.92,1372.58,896.25,166.37,309.96,68.4
2018-02-16,2018,2,1,Fri,False,False,45,2161.5,682.93,1478.57,896.25,178.11,404.21,68.4
2018-02-17,2018,2,1,Sat,True,False,69,3209.0,1021.27,2187.73,962.71,166.57,1058.45,68.2
2018-02-18,2018,2,1,Sun,True,False,68,3137.5,1001.87,2135.63,962.71,176.5,996.42,68.1
2018-02-19,2018,2,1,Mon,False,False,33,1389.0,443.76,945.24,896.25,163.5,-114.51,68.1
2018-02-20,2018,2,1,Tue,False,False,31,1345.5,408.74,936.76,896.25,172.17,-131.66,69.6
2018-02-21,2018,2,1,Wed,False,False,31,1324.5,416.04,908.46,896.25,162.27,-150.06,68.6
2018-02-22,2018,2,1,Thu,False,False,37,2074.5,637.46,1437.04,896.25,162.07,378.72,69.3
2018-02-23,2018,2,1,Fri,False,False,50,2403.0,747.81,1655.19,896.25,162.48,596.46,68.9
2018-02-24,2018,2,1,Sat,True,False,66,2968.0,939.08,2028.92,962.71,167.24,898.97,68.4
2018-02-25,2018,2,1,Sun,True,False,70,3726.0,1160.07,2565.93,962.71,175.23,1427.99,68.9
2018-02-26,2018,2,1,Mon,False,False,29,1243.0,393.1,849.9,870.29,150.78,-171.17,68.4
2018-02-27,2018,2,1,Tue,False,False,28,1355.0,427.19,927.81,870.29,160.97,-103.45,68.5
2018-02-28,2018,2,1,Wed,False,False,27,1184.5,371.67,812.83,870.29,150.41,-207.87,68.6
2018-03-01,2018,3,1,Thu,False,False,39,1666.0,524.51,1141.49,1015.25,159.84,-33.6,68.5
2018-03-02,2018,3,1,Fri,False,False,55,2833.5,881.33,1952.17,1015.25,164.69,772.23,68.9
2018-03-03,2018,3,1,Sat,True,False,77,3220.5,1024.39,2196.11,1098.71,176.73,920.67,68.2
2018-03-04,2018,3,1,Sun,True,False,75,3133.0,964.39,2168.61,1098.71,173.06,896.84,69.2
2018-03-05,2018,3,1,Mon,False,False,37,1435.0,446.98,988.02,1015.25,166.76,-193.99,68.9
2018-03-06,2018,3,1,Tue,False,False,30,1186.0,369.93,816.07,1015.25,167.48,-366.66,68.8
2018-03-07,2018,3,1,Wed,False,False,40,2075.0,654.05,1420.95,1015.25,165.55,240.15,68.5
2018-03-08,2018,3,1,Thu,False,False,33,1719.5,540.15,1179.35,1015.25,163.69,0.41,68.6
2018-03-09,2018,3,1,Fri,False,False,49,2473.5,785.08,1688.42,1015.25,166.71,506.46,68.3
2018-03-10,2018,3,1,Sat,True,False,77,4028.5,1259.41,2769.09,1098.71,175.81,1494.57,68.7
2018-03-11,2018,3,1,Sun,True,False,89,3991.5,1256.19,2735.31,1098.71,179.09,1457.51,68.5
2018-03-12,2018,3,1,Mon,False,False,35,1633.0,518.17,1114.83,1015.25,160.16,-60.58,68.3
2018-03-13,2018,3,1,Tue,False,False,31,1912.5,613.63,1298.87,1015.25,170.99,112.63,67.9
2018-03-14,2018,3,1,Wed,False,False,37,1903.0,594.49,1308.51,1015.25,164.1,129.16,68.8
2018-03-15,2018,3,1,Thu,False,False,35,1274.0,396.22,877.78,1015.25,168.3,-305.77,68.9
2018-03-16,2018,3,1,Fri,False,False,54,3081.0,967.92,2113.08,1015.25,169.96,927.87,68.6
2018-03-17,2018,3,1,Sat,True,False,84,4088.0,1266.41,2821.59,1098.71,175.86,1547.02,69.0
2018-03-18,2018,3,1,Sun,True,False,76,3137.5,997.67,2139.83,1098.71,179.43,861.69,68.2
2018-03-19,2018,3,1,Mon,False,False,36,1714.5,541.02,1173.48,1015.25,153.46,4.77,68.4
2018-03-20,2018,3,1,Tue,False,False,34,1377.5,434.42,943.08,1015.25,164.9,-237.07,68.5
2018-03-21,2018,3,1,Wed,False,False,34,1799.5,560.32,1239.18,1015.25,165.54,58.39,68.9
2018-03-22,2018,3,1,Thu,False,False,34,1996.5,641.71,1354.79,1015.25,172.33,167.21,67.9
2018-03-23,2018,3,1,Fri,False,False,60,2718.5,874.35,1844.15,1015.25,168.44,660.46,67.8
2018-03-24,2018,3,1,Sat,True,False,70,3293.5,1022.42,2271.08,1098.71,164.1,1008.27,69.0
2018-03-25,2018,3,1,Sun,True,False,70,3285.0,1042.8,2242.2,1098.71,175.2,968.29,68.3
2018-03-26,2018,3,1,Mon,False,False,37,1873.5,583.53,1289.97,1015.25,168.12,106.6,68.9
2018-03-27,2018,3,1,Tue,False,False,29,1234.0,387.08,846.92,989.29,168.13,-310.5,68.6
2018-03-28,2018,3,1,Wed,False,False,29,1311.0,412.69,898.31,989.29,154.15,-245.13,68.5
2018-03-29,2018,3,1,Thu,False,False,39,1882.5,589.27,1293.23,1015.25,164.62,113.36,68.7
2018-03-30,2018,3,1,Fri,False,False,49,2780.5,876.82,1903.68,1015.25,164.46,723.97,68.5
2018-03-31,2018,3,1,Sat,True,False,95,4534.5,1397.39,3137.11,1098.71,186.65,1851.75,69.2
2018-04-01,2018,4,2,Sun,True,False,84,3981.0,1237.89,2743.11,1098.71,163.64,1480.76,68.9
2018-04-02,2018,4,2,Mon,False,False,42,1988.0,635.95,1352.05,1015.25,168.95,167.85,68.0
2018-04-03,2018,4,2,Tue,False,False,35,1598.5,488.99,1109.51,1015.25,167.53,-73.27,69.4
2018-04-04,2018,4,2,Wed,False,False,38,1649.0,505.34,1143.66,1015.25,163.68,-35.27,69.4
2018-04-05,2018,4,2,Thu,False,False,42,2061.0,666.07,1394.93,1015.25,171.01,208.67,67.7
2018-04-06,2018,4,2,Fri,False,False,57,2390.0,769.53,1620.47,1015.25,163.25,441.97,67.8
2018-04-07,2018,4,2,Sat,True,False,92,4519.0,1445.22,3073.78,1098.71,177.8,1797.27,68.0
2018-04-08,2018,4,2,Sun,True,False,80,3952.0,1226.4,2725.6,1098.71,180.78,1446.11,69.0
2018-04-09,2018,4,2,Mon,False,False,36,1432.0,457.17,974.83,1015.25,163.37,-203.79,68.1
2018-04-10,2018,4,2,Tue,False,False,37,1857.0,595.86,1261.14,1015.25,166.41,79.48,67.9
2018-04-11,2018,4,2,Wed,False,False,43,2019.5,608.61,1410.89,1015.25,170.77,224.87,69.9
2018-04-12,2018,4,2,Thu,False,False,39,2517.0,809.83,1707.17,1015.25,168.13,523.79,67.8
2018-04-13,2018,4,2,Fri,False,False,57,2948.5,907.44,2041.06,1015.25,162.03,863.78,69.2
2018-04-14,2018,4,2,Sat,True,False,83,4066.0,1297.83,2768.17,1098.71,178.82,1490.64,68.1
2018-04-15,2018,4,2,Sun,True,False,73,3469.0,1060.13,2408.87,1098.71,176.65,1133.51,69.4
2018-04-16,2018,4,2,Mon,False,False,35,1629.5,507.44,1122.06,1015.25,161.83,-55.02,68.9
2018-04-17,2018,4,2,Tue,False,False,33,1365.0,426.86,938.14,1015.25,163.29,-240.4,68.7
2018-04-18,2018,4,2,Wed,False,False,37,1618.0,520.14,1097.86,1015.25,170.21,-87.6,67.9
2018-04-19,2018,4,2,Thu,False,False,47,2540.0,802.08,1737.92,1015.25,168.75,553.92,68.4
2018-04-20,2018,4,2,Fri,False,False,47,1892.0,594.75,1297.25,1015.25,167.19,114.81,68.6
2018-04-21,2018,4,2,Sat,True,False,92,3606.0,1101.35,2504.65,1098.71,174.84,1231.1,69.5
2018-04-22,2018,4,2,Sun,True,False,80,4321.0,1368.38,2952.62,1098.71,171.28,1682.63,68.3
2018-04-23,2018,4,2,Mon,False,False,35,1624.0,505.28,1118.72,1015.25,166.23,-62.76,68.9
2018-04-24,2018,4,2,Tue,False,False,32,1949.0,601.55,1347.45,1015.25,165.93,166.27,69.1
2018-04-25,2018,4,2,Wed,False,False,40,1787.5,577.19,1210.31,1015.25,158.27,36.79,67.7
2018-04-26,2018,4,2,Thu,False,False,36,1605.5,504.59,1100.91,1015.25,160.7,-75.04,68.6
2018-04-27,2018,4,2,Fri,False,False,49,2506.0,792.14,1713.86,1015.25,164.3,534.31,68.4
2018-04-28,2018,4,2,Sat,True,False,90,4067.0,1270.65,2796.35,1098.71,181.81,1515.83,68.8
2018-04-29,2018,4,2,Sun,True,False,84,3936.5,1220.57,2715.93,1098.71,184.7,1432.52,69.0
2018-04-30,2018,4,2,Mon,False,False,36,1905.0,595.59,1309.41,1015.25,171.55,122.61,68.7
2018-05-01,2018,5,2,Tue,False,False,35,1768.5,559.04,1209.46,1015.25,168.03,26.18,68.4
2018-05-02,2018,5,2,Wed,False,False,42,2365.0,733.5,1631.5,1015.25,176.99,439.26,69.0
2018-05-03,2018,5,2,Thu,False,False,41,1900.0,599.27,1300.73,1015.25,165.32,120.16,68.5
2018-05-04,2018,5,2,Fri,False,False,51,2471.5,795.03,1676.47,1015.25,159.06,502.16,67.8
2018-05-05,2018,5,2,Sat,True,False,88,4686.5,1468.93,3217.57,1098.71,167.08,1951.78,68.7
2018-05-06,2018,5,2,Sun,True,False,87,3904.5,1232.3,2672.2,1098.71,167.38,1406.11,68.4
2018-05-07,2018,5,2,Mon,False,False,36,1558.5,475.55,1082.95,1015.25,168.92,-101.22,69.5
2018-05-08,2018,5,2,Tue,False,False,34,1361.5,419.28,942.22,1015.25,157.34,-230.37,69.2
2018-05-09,2018,5,2,Wed,False,False,39,1675.0,513.73,1161.27,1015.25,167.7,-21.68,69.3
2018-05-10,2018,5,2,Thu,False,False,41,1776.0,548.16,1227.84,1015.25,162.91,49.68,69.1
2018-05-11,2018,5,2,Fri,False,False,47,1905.0,625.27,1279.73,1015.25,160.98,103.5,67.2
2018-05-12,2018,5,2,Sat,True,False,91,3911.5,1194.69,2716.81,1098.71,170.43,1447.67,69.5
2018-05-13,2018,5,2,Sun,True,True,101,4863.0,1543.34,3319.66,1098.71,186.56,2034.39,68.3
2018-05-14,2018,5,2,Mon,False,False,32,1670.5,523.99,1146.51,1015.25,173.19,-41.93,68.6
2018-05-15,2018,5,2,Tue,False,False,38,1692.5,542.44,1150.06,1015.25,169.09,-34.28,68.0
2018-05-16,2018,5,2,Wed,False,False,40,1664.5,521.18,1143.32,1015.25,160.33,-32.26,68.7
2018-05-17,2018,5,2,Thu,False,False,48,2134.5,665.61,1468.89,1015.25,171.17,282.47,68.8
2018-05-18,2018,5,2,Fri,False,False,60,2870.5,928.81,1941.69,1015.25,157.58,768.86,67.6
2018-05-19,2018,5,2,Sat,True,False,86,4279.0,1321.91,2957.09,1098.71,169.26,1689.12,69.1
2018-05-20,2018,5,2,Sun,True,False,96,4144.5,1304.91,2839.59,1098.71,172.39,1568.49,68.5
2018-05-21,2018,5,2,Mon,False,False,39,1503.5,466.01,1037.49,1015.25,163.43,-141.19,69.0
2018-05-22,2018,5,2,Tue,False,False,33,1648.5,523.03,1125.47,1015.25,172.48,-62.26,68.3
2018-05-23,2018,5,2,Wed,False,False,43,1817.5,585.03,1232.47,1015.25,169.95,47.27,67.8
2018-05-24,2018,5,2,Thu,False,False,44,1975.0,634.72,1340.28,1015.25,163.7,161.33,67.9
2018-05-25,2018,5,2,Fri,False,False,59,3146.5,974.11,2172.39,1015.25,172.99,984.15,69.0
2018-05-26,2018,5,2,Sat,True,False,90,4318.5,1371.79,2946.71,1098.71,179.04,1668.96,68.2
2018-05-27,2018,5,2,Sun,True,False,92,4828.5,1518.2,3310.3,1098.71,180.04,2031.55,68.6
2018-05-28,2018,5,2,Mon,False,False,44,2031.5,648.81,1382.69,1015.25,167.9,199.54,68.1
2018-05-29,2018,5,2,Tue,False,False,36,1700.0,546.54,1153.46,1015.25,176.98,-38.77,67.9
2018-05-30,2018,5,2,Wed,False,False,41,2009.5,641.41,1368.09,1015.25,169.89,182.95,68.1
2018-05-31,2018,5,2,Thu,False,False,49,1971.0,621.63,1349.37,1015.25,161.39,172.73,68.5
2018-06-01,2018,6,2,Fri,False,False,54,2718.0,839.63,1878.37,1015.25,166.18,696.94,69.1
2018-06-02,2018,6,2,Sat,True,False,77,3905.0,1228.91,2676.09,1098.71,172.28,1405.1,68.5
2018-06-03,2018,6,2,Sun,True,False,73,3656.5,1154.82,2501.68,1098.71,174.69,1228.28,68.4
2018-06-04,2018,6,2,Mon,False,False,41,1954.5,601.02,1353.48,1015.25,165.24,172.99,69.2
2018-06-05,2018,6,2,Tue,False,False,40,2163.0,676.72,1486.28,1015.25,170.35,300.68,68.7
2018-06-06,2018,6,2,Wed,False,False,49,2407.5,739.3,1668.2,1015.25,161.14,491.81,69.3
